review,name
삶과 죽음이 흐르는 곳을 슬프지만은 않게 그린다,중증외상센터
재밌게 잘 봤습니다,중증외상센터
늘어짐 없이 흘러가는 전개 배우들의 연기력 등 오랜만에 바로 정주항한 작품 팬 스크리닝을 통해 화를 먼저 봤었는데 그 뒷화들도 좋았다,중증외상센터
온라인 팬 스크리닝 리뷰 살짝 늗었지만 올려봅니다 주지훈 백강혁 넘나재밌어용,중증외상센터
중증외상센터 온라인 팬 스크리닝 리뷰,중증외상센터
중증외상센터 온라인 팬스크리닝 당첨 후기 한번 보기 시작하면 끊을수가 없어요 화까지 봤는데 화가 너무 감동적이예요 끝까지 쭉 보렵니다,중증외상센터
전개가 시원시원해서 좋음 무엇보다 주지훈이 백강혁과 싱크로율 백프로임 성깔 있는 캐릭터 찰떡 소화,중증외상센터
키노라이츠에서 올라인팬 스크리닝 시시회 이벤트에 당첨되서 화 화 까지 관람했습니다 원작웹툰을 보지 않고 보았는데도 이야기의 전개가 매우 매끄럽고 좋았습니다,중증외상센터
추정우와 주지훈의 케미가 기대한만큼 재미있었습니다 팬 스크리닝 리뷰,중증외상센터
중증외상센터 화 화 관람 후기,중증외상센터
중증외상센터와 백강혁의 활약이 빠르고 긴박감있게 펼쳐진다,중증외상센터
넷플릭스 시리즈 중증외상센터 온라인 팬 스크리닝 리뷰,중증외상센터
중증외상센터 리뷰 팬스크리닝 후,중증외상센터
중증외상센터 온라인 팬 스크리닝 리뷰,중증외상센터
찐 의학드라마의 정석 중증외상센터,중증외상센터
중증외상센터 스크리닝 후기,중증외상센터
주지훈님의 연기개 초반 무거울 수 있는 분위기를 잘 유쾌하게 민들어 화부터 정말 재밌게 본것 같습니다 팬 스크리닝 리뷰,중증외상센터
중증외상센터 스크리닝 후기,중증외상센터
중증외상센터 짧은 온라인 스크리닝 후기,중증외상센터
온라인 팬 스크리닝 리뷰 화 전개가 시원시원해서 딱 설 연휴에 몰아보기 좋은 드라마로 나온 것 같다,중증외상센터
중증외상센터 온라인 팬 스크리닝 후기,중증외상센터
도파민 터지는 익사이팅한 의료 타파,중증외상센터
사전온라인스크리닝으로 시청했다 의학드라마의 수준이 상당히 높아졌다는 걸 볼 수 있고 넘 무겁지만은 않게 코믹적 요소를 첨가해서 흥미를 더했다 각 캐릭터가 매력적으로 표현,중증외상센터
중증외상센터 온라인 팬 스크리닝 리뷰,중증외상센터
현재 우리에게 딱 필요한 그런 의사,중증외상센터
