review,name
작위적인 설정 뒤에 재미는 숨어버린 요란한 빈 수레,히든 페이스
글쎄요 자극만 주려면 성공 한거같지만 감독의 뜻은 모르겠습니다,히든 페이스
골때림 좋은의미로,히든 페이스
문제를 가진 세 인물의 완벽하고 아찔한 해피엔딩,히든 페이스
우리는 과연 본인의 치부가 다 밝혀진 순간에도 어디까지 좋은 사람일 수 있을까,히든 페이스
뭔가 힙한 요소들을 넣고 치명적인 척은 하고 싶은데 어딘가 엉성하고 배우들 매력도 반감되는,히든 페이스
원작보다 좋았다 원작은 남미의 분위기와 서사라 공감되지 않는 부분들 다수 있었는데 한국적 정서를 잘 입힌 듯 특히 음란서생 김대우 감독 작품이라 반가웠다,히든 페이스
정말 개연성이 없는게 두 여자가 어떻게 친해졌는지 그 집에서 왜 같이 들락 거렸는지 휠체어 탄 선생님이란 분은 뭐하는 사람 이였는지 정말 스릴러도 아니고 애로틱도 아니다,히든 페이스
올해 개인적으로 영화관에서 편 정도 봤는데 유일하게 별점 점 주고싶다 유튜브에서 요약본 안보고 가길 추천한다 십몇분짜리 요약본 보고 가서 점 마이너스 될뻔 했다,히든 페이스
전체적인 내용이나 구성이 잘 만든 영화입니다 송승헌 조여정 배우의 연기도 좋았지만 박지현 배우의 연기가 독보적이네요 박지현 배우를 각인시키는 영화네요,히든 페이스
제목에 걸맞은 각색 걸맞지 않는 개연성,히든 페이스
조여정 빼고 연기 십창남 재미드럽게 없음,히든 페이스
송승헌 연기가 영화의 재미에 제동을 건다,히든 페이스
전반적인 몰입도는 괜찮으나 후반부와 결말을 이상하게 만들었다,히든 페이스
사람이 가지고있는 저마다의 욕망 어떻게든 이루는 것이 행복인가에 대한 이야기 박지현이 연기한 미주라는 캐릭터가 너무 매력있었습니다,히든 페이스
나쁘지 않은 에로틱 스릴러 노출만 남는 영화가 아니라 나름 재밌게 보았다,히든 페이스
초반에 야하지만 점점갈수록 스릴러여서 진짜 집중해서보기좋았다,히든 페이스
와 박지현이 히든카드 진짜 스포없이 보세요 꼭꼭 스릴러 미침,히든 페이스
시간을 거슬러 거슬러 풀어나간 궁금증 결말이 궁금해 끝까지 집중해서 볼 수 있었다,히든 페이스
감독님의 스타일이 확실하고 배우님들 연기가 와,히든 페이스
좋은 대사와 매끄러운 연출에 시간 가는 줄 모르고 영화봤습니다,히든 페이스
원작이 뛰어나서 한국식으로 하니 괜찮음 다른점이 조금 아쉽,히든 페이스
거울을 자세히 들여다봐야만 알 수 있는 진짜 욕구와 가짜 요구,히든 페이스
두 여배우의 하드캐리 특히 조여정은 많은 작품에서 보고 싶다,히든 페이스
예측할 수 없었던 확실한 반전이 있는 작품 오랜만이었다 송승헌만이 주는 고민하고 애로틱한 묘한 분위기가 영화에서 잘 표현되었다,히든 페이스
재밌음 킬링타임용까진 아니지만 비쥬얼적으로도 훌룡하다 정사장면이 거슬린다고 하지만 개인적으로 나쁘지 않았고 조여정 연기가 너무 좋았다,히든 페이스
원작은 보지않았으나 단순히 에로틱 스릴러로만 보기에 에로 가 이야기와 배우들의 연기를 삼키지 않고 잘 어우러져 조화를 이룬다 금 밀실스릴러로서 꽤 완성도 있는 리메이크작,히든 페이스
사람의 숨겨진 내면을 본듯 내가 숨겨진 거울속에서 그들을 훔쳐보게된 느낌 찝찝한 여운이 계속남음,히든 페이스
두 여배우의 열연에는 찬사를 보내지만 극중 인물들의 감정선에 몰입하기가 힘들었다 뻔한 길로 가지 않는 신선한 스토리이긴 한데 그게 다임,히든 페이스
너 나 할 것 없이 끝까지 욕망과 욕구를 갈망하다,히든 페이스
오직 도파민 충전 영화,히든 페이스
리뷰라는 말을 쓰기도 아까운,히든 페이스
반전있는게 재밌었음,히든 페이스
원작보다 낫다 셋다 윈윈 인건가,히든 페이스
하드고어에 대한 아쉬움,히든 페이스
아쉬운 결말임에도 전체적으로 매력 있는 작품,히든 페이스
여러가지를 복합적으로 나열해 놓은 것 같은 불편하고 어지러운 세상,히든 페이스
한 남자는 지위를 한 여자는 사랑을 또 다른 여자는 둘 모두를 얻었다 그렇게 대칭으로 똑 닮은 그녀들은 서로 다른 요람에서 자라간다,히든 페이스
큰기대를 걸었나 생각보다 별로다,히든 페이스
반전으로 살린 영화,히든 페이스
원작보다 잘 각색한 것 같음,히든 페이스
미친 소유욕의 결말,히든 페이스
신선한 소재 예상못한 스토리와 결말 기대없이 봤는데 꽤나 재미있게 잘보았다 배우들 연기도 넘좋았고 송승헌은 연기력을 크게 필요로 하지않는 이런 역할이 딱인듯하다,히든 페이스
잘 나가다가 급 마무리,히든 페이스
기생충,히든 페이스
인간의 욕망을 다룬 많은 이야기들과 궤를 같이 하는듯 보이지만 조금 다른 시선의 감각적인 연출과 그 연기를 해낸 영화 한 부분을 끝까지 들여다보는 현미경처럼 퍽 집요하게,히든 페이스
전혀 기대 안했는데 생각보다 내공이 엄청난 배우였다,히든 페이스
오 나름 생각보다 신선한 충격,히든 페이스
쿠플특별할인으로 시청 공짜로 본 거 같은 행운 하지만 내 시간은 공짜처럼 날라갔다 가진자는 돈으로 결국 없는자의 시간을 산다는 이야기 깨지기 힘든 구조라고 말하고 있는데 쩝,히든 페이스
정말 몰입감 있는 영화 너무 재밌게 잘 봤어요,히든 페이스
갠적으로 엔딩이 맘에안듬,히든 페이스
장르를 벗어나 서사도 벗어나니 결국 남은 것은 욕구와 욕정 뿐,히든 페이스
한국어판 완전한 사육,히든 페이스
원작보다 훨씬 자극적인 색다른 각색,히든 페이스
송승헌 대사만 나오면 빵빵 터짐,히든 페이스
이 감독님은 스토리만 수입해오면 될 듯,히든 페이스
베드신은 꼴릿하긴 하다,히든 페이스
기대 없이 봤는데 굿,히든 페이스
박지현씨가 소구적으로 나온다는 생각,히든 페이스
박지현의 노출이 파격적이다 자극적이고 은밀한 어른들의 관음증,히든 페이스
상상 그 이상의 자극,히든 페이스
원작이랑 많이 틀리긴 하지만 볼만했다 송승헌의 연기느한결같네 그리고 조여정이 베드신을 했으면 더 잘했을것 같은느낌이야,히든 페이스
쫀쫀한 한편,히든 페이스
개봉 일째 되는 날에 본 영화 확실히 성인을 위한 영화라는 것을 알수 있었다,히든 페이스
나름 괜찮게 봤어요 큰 기대를 안해서 그런지 박지현 배우의 베드신도 상당히 괜찮았고 원작 보다 한국 배우들의 연기가 훨씬 리얼하고 좋았어요,히든 페이스
원작에 한스푼 첨가하니 훨씬 맛나졌다,히든 페이스
나는 재밌게 봤다 조여정의 연기가 인상깊었고 선정적이지만 충격적인 내용도 좋았다,히든 페이스
본인들의 욕망을 채우기 바쁘지만 끝에 가서 자신의 욕망을 채울 수 있는 자가 진정한 승자가 아닌가,히든 페이스
파격 보는 내내 기생충의 미장센,히든 페이스
짜임새가 발전한 김대우 감독의 작품,히든 페이스
